,X,Y
0,-0.06465274816509524,-0.12823998572367962
1,-0.38681512449144373,0.30778973116393094
2,-1.4210822600863058,2.047909441011878
3,-1.3056180353631255,2.615512121515514
4,-1.7760338186015356,3.2859321806257777
5,-2.415227987642356,4.632939321319462
6,-2.9335978602146833,4.78381564976923
7,-3.6952026306472905,5.668625209754462
8,-4.280210384107935,6.761720468775046
9,-4.675389831584044,8.220171874828985
10,-4.840827183104698,8.30084779752774
11,-5.971656085841771,10.095825961224556
12,-6.249482626485332,10.180965451280525
13,-7.088533930202208,11.310528293817248
14,-6.983355016546398,12.474962733552777
15,-7.46421864165262,12.91647686586412
16,-7.691568416329169,13.962883210494455
17,-7.943136001001037,14.51965244571126
18,-8.954781784737664,15.628384178435955
19,-9.941186411926466,15.982033097890977
20,0.6928886241597343,0.3315869365788018
21,0.09186430093256598,1.8265781410683448
22,-0.1948777988277952,2.6203883285155696
23,-0.5582474002635869,3.6350043932659166
24,-1.1582936263743098,4.433466600555005
25,-1.4449113163796143,4.85402858422638
26,-2.0597594744941876,6.362763157540429
27,-3.06834137102938,7.219209743523274
28,-3.790399585978213,8.254383978337636
29,-4.38957533149816,9.022172434428064
30,-4.958747240517001,9.351020635441941
31,-5.379888645832965,10.220314032659324
32,-4.966209286373467,11.268777020428459
33,-6.0982461633775555,12.46868362527994
34,-6.856380888274011,13.074082060171383
35,-6.52508725000296,14.31542030097069
36,-7.512660849173888,14.630486679953028
37,-8.420872002200342,15.010044761169175
38,-8.56390181275422,16.74373275553909
39,-9.10449119141707,17.253354705300513
40,1.4998051875632277,1.1675178389379495
41,0.9906483041169306,2.682557673666163
42,0.5397404949172028,3.157976445141002
43,-0.17954105094710437,4.50569290935204
44,-0.635430105798907,4.727514579568064
45,-1.9174086782228885,6.304959587597039
46,-1.7662683839245752,7.450706782035968
47,-2.9737315144085636,7.64116263676324
48,-2.8797678573356045,8.97363653460639
49,-3.7634577734600008,9.016977348884556
50,-4.515975729567109,9.873009503197293
51,-4.0823751009654705,11.10085690534601
52,-5.219202820422866,12.135338902938408
53,-5.9657702972730124,13.364442886486435
54,-6.104304532388957,13.290280967098623
55,-6.490350987063745,14.45039061070109
56,-7.402256129602385,16.154083236974568
57,-7.63222263029496,16.80975023911864
58,-7.8458443484197105,17.05091613106344
59,-8.028515253976089,17.71749389666033
60,1.564375850515048,2.7936048172055417
61,0.7103244034980966,3.2448132249720674
62,0.664098062209634,3.7684094754664326
63,0.5354904104287787,5.531497175175263
64,-0.9995993369593541,5.701810405110736
65,-1.0609596154737235,6.578934692643037
66,-0.9559935074321432,7.300671919661199
67,-1.5203630835034898,8.660160388436669
68,-2.7271353419731152,8.942401157541992
69,-2.429158632713812,10.253381348748274
70,-3.341644393769244,11.226626482438705
71,-4.246131145551057,12.245042254963066
72,-4.838357566981378,13.502359816711326
73,-4.940360065236969,14.064458056171485
74,-4.916284622789621,14.780146881159668
75,-5.869452628288353,15.315880036048728
76,-6.074337937253491,16.590697008644494
77,-6.8393981256212895,17.786860704535894
78,-7.680059648267318,17.709309322098438
79,-7.431800196539471,18.844702348608514
80,2.2097536186357467,2.9772682267845463
81,2.009320952795411,4.012470833137252
82,1.2657501076127926,4.9263479566184145
83,-0.022384163503484378,5.976638832562091
84,-0.44259438792813033,7.181680494360788
85,-0.8088175393817147,7.547843299559935
86,-0.7705699535383006,8.231536737704413
87,-1.408062622470971,9.915245720228947
88,-2.1318741926395655,10.14136171180795
89,-2.484517293291684,11.174351090059139
90,-2.4459151565859525,12.558922262010178
91,-3.567485506763154,13.232305850454113
92,-4.551065451545782,13.919968387466938
93,-3.9376896553209697,14.631996755817012
94,-5.046140297314393,15.971757509232347
95,-5.20096110399757,16.828702678908986
96,-6.225329763769706,17.03505770693231
97,-6.649500806765551,18.510455296558053
98,-6.87228967413822,18.538891738637737
99,-6.955185993123131,19.549284797194826
100,2.5448779033954865,4.781628709004426
101,1.95867739431388,4.901668872710563
102,0.9069171702852109,6.286420504761767
103,1.322290182236121,7.12976238227649
104,-0.03314152235582524,7.955389454914704
105,-0.2587270067579697,9.041326435172081
106,0.02876964805079052,9.472687610447466
107,-0.834504361191255,10.658468159507851
108,-1.385217380816547,11.474595998410711
109,-2.1781867410366975,11.90928606987687
110,-2.1502905562824854,13.502842847276002
111,-2.5815669702614734,14.279944974749382
112,-3.7692297286720486,14.958729918894818
113,-3.6688187228011877,15.744083923835948
114,-4.4979275633173605,15.875216367569044
115,-4.867638802482574,17.386032399676967
116,-5.820231345961355,18.171925954466143
117,-6.112601851598523,18.957204681463452
118,-7.078656616488461,20.117308767145726
119,-6.799279551315583,21.11454691215503
120,2.540044448819592,5.674176565136728
121,2.3326784780862613,5.802582772180945
122,1.4925928719057802,7.523624071429746
123,1.8103296041259553,7.751956626525276
124,1.1092078674573311,9.141204552678897
125,0.732213118371007,9.909989310949893
126,0.07059559638891431,9.905377445864794
127,-0.2672013188901715,10.914340299474066
128,-0.4598984933418113,11.590232711291216
129,-1.9165147775953535,12.9862115188089
130,-2.491448223596859,13.502546040923034
131,-3.007282777649926,14.937932602480947
132,-2.475161968089993,15.911021869999756
133,-3.1853454956270473,16.228704065755267
134,-3.67286642272827,17.89379625437439
135,-3.9950408510853106,17.860405557546898
136,-4.786564969389364,19.530960620647843
137,-5.506697236395406,20.013757840067587
138,-5.926953474013888,21.22495773129803
139,-6.7885533503932995,21.139009492608935
140,3.2644159351782505,5.773837580685452
141,2.9722643981266716,6.736651185487852
142,2.32054139559872,8.040802771408275
143,1.5350171081613817,9.159319134421553
144,1.9681392939505145,9.105136667726033
145,1.1705243999135266,10.592349867679744
146,1.0225577892017186,11.151439591609353
147,-0.5615395276400789,11.557845028934588
148,-0.09485122454521788,13.058541170942696
149,-0.7789540874185553,13.777983138222613
150,-2.0503820574553573,15.215225255688162
151,-1.764454411907965,15.944797082520406
152,-2.7614991364663446,16.304522455665648
153,-2.8658070121545083,17.608673862292953
154,-3.4620428406966766,18.32501964556443
155,-3.6046336298884443,18.8649960679276
156,-4.8865026401550375,19.4674911916681
157,-4.492225058901867,21.308135922503652
158,-5.600409793195537,22.059827059279517
159,-5.767485335538809,22.839968000230844
160,4.430751992782946,6.393086782473443
161,4.027179340668774,8.28035081374701
162,2.8086689602689785,8.195274972092701
163,2.0072967366216616,9.518170292069877
164,1.9019026079073325,10.908758293302125
165,1.118253215556575,11.17517872470798
166,1.546951256959927,12.692336005167515
167,0.7249254556458603,12.976543899288881
168,-0.18024523643623638,14.211056343880351
169,-0.22123421010388078,14.503541596530015
170,-0.46309753974635337,15.84769329106504
171,-1.5232639303300715,16.030439477782306
172,-1.6429802562390172,16.743720016470405
173,-3.0310646621593635,18.670342490018978
174,-3.395977327224441,18.974556639853496
175,-3.9237269848365264,19.54650203302429
176,-3.636583154678713,21.23788635064086
177,-4.05188083367481,21.633727671567637
178,-4.418072826358637,21.92997214498006
179,-5.927655876532513,23.871944584469905
180,4.805738868570843,7.521913410957202
181,4.431467954643444,8.530757986723815
182,3.8612086280599023,9.14801551787946
183,2.5163988198970557,9.903146563587802
184,2.233406729244107,11.532928614001039
185,1.788057616347144,11.712184771356561
186,1.7075530493070759,13.07046587743132
187,1.1807943549506046,13.328992703244229
188,0.7848613351657614,14.761745369845773
189,-0.560564542031521,15.70472961534823
190,-0.8923732977909269,16.12354768230841
191,-0.8003623955235782,16.721646902748464
192,-1.981326829918237,17.771144190990704
193,-1.5576547441649984,19.443011935710963
194,-2.5078511434592725,20.148068063543725
195,-3.191076690643685,20.520589445248522
196,-3.9263978213431536,21.063545304128198
197,-4.499688447438177,22.5945753359501
198,-4.2589787453983154,23.517771761359025
199,-4.722604499858647,24.690220296659145
200,5.173393552895152,8.7055240813866
201,4.638120012593434,9.244812926477504
202,3.9366017809845366,9.967479091580794
203,3.199421660604874,10.762829369026052
204,2.689626695659138,12.573325638947674
205,2.1433455639792087,12.416685943764676
206,1.8922236439299738,13.701630774958145
207,1.4997013078093355,14.19279417060374
208,1.3019689056211292,15.935070990950651
209,0.06969490832088354,16.3849514844937
210,0.37714318294014154,17.789242935126275
211,0.09895319457313079,18.750168264889634
212,-1.1819076741313417,19.366519622150452
213,-2.0119841389648365,20.360844072265557
214,-1.734707930807939,21.29350261622594
215,-3.050662160639428,21.929754648696655
216,-2.605688139290255,21.92388457168271
217,-3.1594721580951193,23.04133506551461
218,-4.463626217516666,24.314559073225514
219,-4.392674246220577,25.434024596962033
220,5.639209443583973,9.27618192947716
221,4.653203167018321,10.49439654582713
222,4.1865239257403015,10.769448028562538
223,3.445749665819589,12.127695130192825
224,2.9979902511143774,12.829210386580623
225,3.0500874610813713,13.657268459805522
226,2.3222113375395974,14.398665943903724
227,1.5288708099334753,15.164089066411524
228,1.657086348515903,16.90905055703618
229,1.0416727563503871,17.726820431600892
230,0.13926950647344044,18.11655208335312
231,0.22671759010655945,19.467334822019527
232,-0.42905176503050446,20.308562331659083
233,-0.5256691609414383,20.66158294414125
234,-1.5188529533726582,21.69657936317547
235,-2.3022074897651126,23.04578576765882
236,-2.745317685862303,23.579546963077775
237,-3.480074985680835,24.442189763858632
238,-3.8191613261215895,25.35247759526821
239,-4.158015760794966,26.26129169067288
240,5.800591824554115,10.264762744352469
241,5.111643907145425,11.816639701866748
242,4.4558319360427445,12.062525737881511
243,4.309992557065009,13.472875163054395
244,4.513279761509526,14.36101186993582
245,3.930501027696911,15.107200432802514
246,2.7850635475185275,15.982489055135755
247,1.9774498523425499,16.63439941274449
248,2.240366519884216,16.83306836098648
249,1.7348345165366221,18.576251943613403
250,1.4280957002755605,19.64710229562252
251,0.6566923122655046,20.32830542244368
252,-0.32734227185424813,20.48861528917464
253,-0.7392860590534677,22.159965347499977
254,-1.5668848478593855,22.01832412466231
255,-1.038822028492772,23.042177985606106
256,-2.336543024405614,24.300330669329632
257,-2.6409172967316277,25.312862287089807
258,-2.9501991481485743,25.859595137758053
259,-3.8080726024003178,27.225937354336082
260,7.024288196048322,11.396232525067878
261,5.465828389259785,11.784110830075225
262,5.35483875152133,12.876685500163028
263,4.800695747365941,14.187555946581487
264,4.792230800666651,14.748386179470858
265,3.4393955023235354,15.151271732452534
266,3.2033058668846315,16.08949506228088
267,3.448282053333404,16.818683571562634
268,2.340660960948403,17.6370998233205
269,1.6102642674244392,19.418356598933798
