,X,Y
0,0.053422919862442964,-0.31723305304381744
1,-0.6881715957992478,0.3776707069138293
2,-0.6788630529903265,1.9224314772011233
3,-1.5860038588571683,2.2430893626857387
4,-1.632284007794981,3.617080218335303
5,-2.720147171512197,4.543059795597905
6,-2.557420392236291,5.063117175789926
7,-3.1282865341875263,5.942526077962815
8,-4.382700705868856,7.286699424722022
9,-4.27013822474212,7.865313637544377
10,-4.650906360598751,8.317368023234796
11,-5.8561442818527745,9.977142871793259
12,-5.738116734858732,10.070131645126759
13,-6.989408861795864,10.800066644664037
14,-7.001666780952611,11.795932355820677
15,-7.55373240418208,12.88287617063239
16,-8.072360804471675,14.137044557818005
17,-8.003721591204792,14.668424999608773
18,-9.029130517424788,15.200461320863015
19,-9.620462374859265,16.361615553853568
20,0.6245373248498989,1.2902988198090588
21,0.2340626500597094,1.8035999522757866
22,-0.469869980466293,2.3912991551270855
23,-0.8087242769251035,3.1936052817619838
24,-1.5825850243027004,4.378977606965018
25,-2.116656912124229,5.136601709416939
26,-2.818067118372173,6.230817411124782
27,-3.244468176196136,6.638627872674126
28,-3.46332707106935,7.934707008936056
29,-4.113478498567648,8.163456081481248
30,-4.759298677883301,9.942371864268067
31,-5.210214243333133,9.941716231614846
32,-5.0008685569528755,10.815673337023224
33,-6.060821127310841,12.418194809185719
34,-6.897060341748499,13.327355235163237
35,-7.021676973596457,13.695801673989813
36,-7.321331651279094,14.276822689426062
37,-7.580781016098971,15.923684311236919
38,-8.883753280765472,16.429591642573694
39,-8.967131166950686,17.37755013707319
40,0.5168792496874038,1.7905510828375433
41,0.5145206759444575,2.5490205263839574
42,-0.14735976820069285,2.993737894865702
43,-0.8762338437233056,4.637240970196753
44,-0.8545025032812356,4.938991185980602
45,-1.5725911699094695,6.212004345353189
46,-2.2130278443077036,6.579261216668678
47,-2.5934807319103284,8.028030836861493
48,-3.496243968934267,8.19587779821098
49,-3.5864305462022283,9.037471539000059
50,-4.096252886785688,10.427025404111928
51,-4.9238572971671575,11.090221857151924
52,-4.524902727575764,12.198814267012285
53,-5.098852942604729,13.182479793394242
